age,gender,category,content,answer_category,answer_content,points
4歳,男の子,日常系,なぜ仕事に行くの？,ママ・パパ向け,お金を稼ぐためです。生活して行くためにはお金が必要です。ご飯を食べるため、何かを買うため、どこかに行くため、生きて行く上では何をするときにもお金が必要になるものです。お金がないと、レストランにも行けないし、おもちゃも買えないし、旅行やどこかに遊びに行ったりもできないことになります。,家族みんなで遊ぶ時間がもっと欲しいのに、なぜ毎日仕事に行くの？という疑問に対するやり取りでした。お金の必要性、お金がないとどうなるかという現実を教えることで、仕事をすることの大切さを伝えたいと思いました。
4歳,女の子,自然系,なんで雨が降るの？,ママ・パパ向け,"なんでだろうね？お空が泣いてるのかな？
 
 雨が降るのは、空気に水蒸気っていう小さいお水がたくさんあって、それが集まって雲ができたんだよ。その雲にお水がたくさん貯まったら雨となって降ってくるんだよ。",最初に子供に考えさせてから、具体的な例を挙げることによって子供に気づきや考える力を育てるとともに、社会の常識を知ってもらおうと思ったから。
4歳,女の子,日常系,なんでパパはビールを飲むの？,こども向け,パパは大人だから。20歳になったらお酒を飲んでもいいって決まっているからだよ！だから大人になったらお酒一緒に飲もうね！,社会のルールを知ってもらうと同時に、具体的にいつになったら自分も可能かということを知っていて欲しかったからこのように答えました。
4歳,女の子,日常系,なんでおかたづけしないとダメなの？,こども向け,お片付けしないと次に使うときにどこにあったかわからなくなっちゃうでしょ？どこかにいっちゃったら遊べなくなっちゃうから、使ったらちゃんとお片付けしようね。,子供にどうしてかきちんと理解してほしいので、このように説明をしました。
4歳,女の子,日常系,人を叩いてはいけないのはなぜ,こども向け,同じように叩く。ケガしない程度に。,"叩かれた側の痛みを分かってもらう。
 
 叩く→痛い→ダメな事となる。"
4歳,男の子,自然系,どうして大人は大きいのに子供は小さいの,ママ・パパ向け,パパもママも子供の頃は小さかったんだよと教えました。子供はパパとママが小さかったことに驚いていました。皆んないっぱい好き嫌いなくご飯を食べると大きくなれるよと教えました。,子供は大人は皆んな小さい頃がなかったと思っています。皆んな小さい頃があったんだよと教えると驚いた表情をします。大人のままずっと大人だと思ってたみたいです。
4歳,女の子,自然系,どうして梅干しは酸っぱいの？,こども向け,梅干しのなかに酸っぱい成分があるからだよ。,そのままの答えを伝えました。
4歳,男の子,自然系,どうして子供は車を運転できないの？,こども向け,運転できるのは大人になってからだって決まってるからだよ。,子供には車の運転はできないということを、ストレートに伝えるためにそう回答しました。
4歳,男の子,日常系,どうしてテレビばっかり見ちゃいけないの？,こども向け,テレビばかりずっと見てると、目が疲れて目が見えなくなっちゃうからだよ。,見続けては体に良くないということを解ってもらうためにそう回答しました。
4歳,女の子,日常系,おみくじってなぁに？,こども向け,"おみくじは、今年、どんな年になるのかなぁ？と教えてくれるものだよ。
 
 
 
 くじ引きとは少し違うね。",くじ引きと違う事を伝えました。
4歳,女の子,日常系,なんで工事してるの？,こども向け,みんなの歩く道をきれいにしたり、色んな建物を新しくしたりしてるんだよ。工事している所は危ないから気をつけようね。,工事してる所は、危ない事も伝えました。
4歳,女の子,日常系,なんでママは早く寝なくても良いの？,ママ・パパ向け,子供が元気に大きくなるためにはたくさん寝るとこが大事なんだよ。,大きくなることに興味がある時期だったので、そこをポイントにしました。
4歳,女の子,日常系,ママはどうして早起きなの？,ママ・パパ向け,子供達は元気に大きくなるためにたくさん寝る必要があるけれど、ママはこれ以上大きくならないから少しだけ寝れば元気いっぱいだからだよ。,実際にはやる事が多くて寝ていられないのですが、心配をさせないように回答しました。
